Media Source,Campaign,Campaign Id,Cohort Day,Users,Cost,Average eCPI,roas - Rate - day 0 - partial,roas - Rate - day 1 - partial,roas - Rate - day 2 - partial,roas - Rate - day 3 - partial,roas - Rate - day 4 - partial,roas - Rate - day 5 - partial,roas - Rate - day 6 - partial,roas - Rate - day 7 - partial,roas - Rate - day 8 - partial,roas - Rate - day 9 - partial,roas - Rate - day 10 - partial,roas - Rate - day 11 - partial,roas - Rate - day 12 - partial,roas - Rate - day 13 - partial,roas - Rate - day 14 - partial,roas - Rate - day 15 - partial,roas - Rate - day 16 - partial,roas - Rate - day 17 - partial,roas - Rate - day 18 - partial,roas - Rate - day 19 - partial,roas - Rate - day 20 - partial,roas - Rate - day 21 - partial,roas - Rate - day 22 - partial,roas - Rate - day 23 - partial,roas - Rate - day 24 - partial,roas - Rate - day 25 - partial,roas - Rate - day 26 - partial,roas - Rate - day 27 - partial,roas - Rate - day 28 - partial
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210-2_ON,2.385364597840077e+16,2023-03-05,683,49.31,0.07,39.67,53.38,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210-2_ON,2.385364597840077e+16,2023-03-06,697,51.32,0.07,32.46,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210-2_ON,2.385364597840077e+16,2023-03-07,721,50.98,0.07,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210-2_ON,2.385364597840077e+16,2023-03-08,653,50.75,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210-2_ON,2.385364597840077e+16,2023-03-09,574,30.63,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-10,103,12.25,0.12,51.64,61.89,63.21,63.76,63.84,64.15,64.24,64.31,64.31,64.77,64.77,64.77,64.78,64.84,65.06,65.16,65.37,65.46,65.52,65.56,65.7,65.86,65.94,66.14,66.47,66.76,66.76,66.76,66.76
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-11,468,57.64,0.12,32.17,38.54,41.81,44.15,45.29,46.28,47.08,47.69,48.02,48.21,48.51,48.55,49.07,49.4,49.63,50.17,50.41,50.7,50.84,50.93,51.04,51.09,51.3,51.75,51.93,51.93,51.93,51.93,51.93
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-12,410,50.45,0.12,26.45,29.79,31.42,32.85,33.74,35.09,35.71,36.02,36.28,36.46,36.93,37.6,37.78,38.22,38.73,39.15,39.43,39.72,39.92,40.15,40.51,40.99,41.33,41.84,41.84,41.84,41.84,41.84,41.84
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-13,438,50.44,0.12,25.96,33.15,37.58,39.68,41.48,42.61,43.59,43.94,44.68,45.22,45.74,46.17,46.52,46.76,47.14,47.5,47.81,48.06,48.38,48.82,49.23,49.66,49.99,49.99,49.99,49.99,49.99,49.99,49.99
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-14,399,49.75,0.12,33.21,37.69,41.16,44.24,45.8,46.44,46.75,47.2,47.53,48.53,49.04,49.86,50.65,51.01,51.89,52.35,52.63,53.12,53.59,54.32,54.63,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-15,373,49.95,0.13,30.4,35.12,38.42,41.04,42.12,43.58,44.38,44.96,45.86,47.2,48.17,48.96,49.68,50.65,51.4,51.78,52.38,52.87,53.48,54.06,54.77,54.77,54.77,54.77,54.77,54.77,54.77,54.77,54.77
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-16,392,47.43,0.12,30.28,35.96,39.53,41.32,42.18,42.81,43.3,44.12,44.45,45.27,45.75,46.05,46.59,47.32,47.98,48.47,48.72,49.28,49.54,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-17,301,51.28,0.17,19.51,21.41,22.65,23.3,23.69,24.04,24.63,25.22,25.72,26.38,26.75,26.92,27.15,27.32,27.6,27.85,28.95,29.25,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-18,306,50.68,0.17,24.35,25.79,27.92,29.79,31.69,32.71,33.61,34.24,34.67,35.22,35.86,36.12,36.22,36.26,36.32,36.42,36.5,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-19,319,50.73,0.16,20.14,23.4,24.8,25.52,26.42,26.62,26.9,27.24,27.65,27.81,28.0,28.12,28.2,28.35,28.65,28.85,29.23,29.23,29.23,29.23,29.23,29.23,29.23,29.23,29.23,29.23,29.23,29.23,29.23
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-20,335,50.5,0.15,25.38,30.31,33.02,34.55,35.52,35.91,36.94,37.67,37.87,38.12,38.19,38.22,38.48,38.76,38.87,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-21,341,50.84,0.15,20.32,22.31,23.54,24.41,24.64,24.93,25.22,25.43,25.49,25.58,25.72,25.9,26.27,26.7,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21,27.21
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-22,356,50.35,0.14,25.52,29.98,32.43,33.36,34.59,36.24,36.71,37.75,38.74,39.23,39.72,40.53,41.39,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-23,355,48.5,0.14,26.65,31.77,34.6,37.74,39.39,40.23,40.98,41.16,41.54,41.97,42.48,43.01,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-24,391,49.59,0.13,34.26,39.07,41.01,42.24,43.63,44.0,44.3,44.7,44.95,45.5,46.12,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-25,356,49.48,0.14,29.04,32.69,33.42,34.39,34.97,35.36,35.73,35.96,36.75,37.6,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-26,341,50.06,0.15,26.98,30.4,33.19,35.65,37.04,37.56,38.61,39.59,40.57,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-27,364,50.9,0.14,23.03,26.57,28.65,30.11,31.31,32.56,33.63,34.41,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-02-28,344,50.91,0.15,26.5,30.17,31.85,33.23,34.22,35.68,36.93,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-01,365,50.46,0.14,18.88,22.16,23.85,24.82,26.22,27.06,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-02,368,49.4,0.13,21.75,26.46,29.09,30.94,31.78,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-03,308,47.75,0.16,21.27,24.97,27.5,29.51,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-04,303,50.45,0.17,15.2,18.91,20.43,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23,22.23
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-05,334,49.93,0.15,14.58,17.3,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92,18.92
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-06,316,51.01,0.16,11.61,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-07,369,50.63,0.14,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53,16.53
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-08,331,50.26,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_MX_03_aaa_page002_ys_0210_ON,2.385364476187077e+16,2023-03-09,300,30.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-09,24,16.12,0.67,41.08,45.86,47.76,49.62,50.46,51.19,51.19,51.19,52.18,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.82,55.85,56.89,56.89,56.89,56.89,56.89,56.89
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-10,84,70.23,0.84,35.47,46.22,50.39,53.22,56.64,58.6,59.41,60.12,60.34,60.34,61.34,61.9,62.41,62.9,63.3,64.43,65.27,65.87,66.95,67.71,67.91,68.38,68.78,69.04,69.46,70.11,70.11,70.11,70.11
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-11,110,72.42,0.66,40.01,55.64,68.47,76.07,82.47,85.24,87.12,88.92,90.92,92.55,94.09,95.79,97.84,98.94,99.98,100.68,101.46,102.16,102.77,103.31,103.74,104.41,104.94,106.14,107.31,107.31,107.31,107.31,107.31
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-12,84,69.12,0.82,35.34,50.65,58.51,63.46,66.55,68.76,69.51,70.9,71.56,72.35,72.91,73.87,74.52,74.98,75.44,76.15,76.59,77.19,78.33,78.94,79.38,80.19,80.84,81.37,81.37,81.37,81.37,81.37,81.37
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-13,97,72.28,0.75,37.97,47.21,55.79,59.68,64.6,66.93,68.95,70.43,71.45,72.65,74.54,75.87,78.17,80.64,83.16,86.07,88.73,91.62,93.82,97.53,100.95,105.0,108.43,108.43,108.43,108.43,108.43,108.43,108.43
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-14,101,70.1,0.69,50.87,55.51,58.01,58.65,60.46,61.96,62.36,62.61,63.31,63.49,63.98,64.87,65.08,65.42,65.65,66.36,66.72,66.95,67.28,68.15,69.5,69.99,69.99,69.99,69.99,69.99,69.99,69.99,69.99
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-15,88,69.26,0.79,45.7,56.3,64.81,70.17,72.8,74.39,75.72,78.73,80.53,82.78,83.7,85.83,87.79,90.85,92.79,94.58,96.25,96.91,97.48,98.73,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-16,117,66.13,0.57,56.12,77.51,90.37,98.27,106.92,111.82,117.69,127.77,133.12,137.99,145.92,153.0,158.24,162.93,165.89,168.13,170.37,173.87,178.22,180.82,180.82,180.82,180.82,180.82,180.82,180.82,180.82,180.82,180.82
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-17,90,70.08,0.78,43.9,56.27,63.39,64.92,66.51,67.91,69.16,70.17,71.06,71.63,71.92,72.49,72.87,73.13,73.89,75.42,76.08,77.12,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-18,119,73.03,0.61,62.41,79.67,86.37,93.1,98.38,103.6,106.67,108.89,112.2,114.44,115.61,116.44,117.78,118.77,120.03,121.05,122.22,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-19,99,72.39,0.73,31.44,40.14,49.14,55.5,62.75,66.55,70.47,74.31,77.51,80.22,82.94,84.78,86.06,86.98,89.37,91.83,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-20,85,72.81,0.86,33.23,46.99,54.68,61.83,64.62,66.67,67.76,69.83,71.0,72.34,73.13,73.53,73.87,74.38,74.62,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-21,115,70.68,0.61,53.66,69.03,80.9,89.68,95.3,102.67,106.66,111.09,113.17,116.5,119.45,122.31,126.62,130.99,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-22,78,69.21,0.89,32.84,41.08,51.78,55.15,59.29,61.21,63.22,64.35,65.14,65.54,65.9,66.35,66.93,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-23,87,67.16,0.77,41.21,49.75,56.32,59.61,60.42,60.99,61.46,62.08,62.27,62.87,63.49,63.83,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-24,98,68.45,0.7,47.27,61.17,69.91,73.39,75.62,77.16,77.98,78.66,81.12,82.73,84.95,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-25,98,69.27,0.71,36.48,47.95,55.36,60.05,62.9,64.7,65.55,66.57,67.95,69.85,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-26,73,71.83,0.98,21.32,26.93,29.98,31.5,34.04,35.16,35.78,36.51,37.34,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-27,103,73.79,0.72,33.1,49.68,53.78,55.74,57.93,59.59,61.35,64.01,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-28,88,70.9,0.81,20.47,30.44,35.17,39.25,41.0,42.2,43.72,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-01,89,69.37,0.78,32.2,40.74,45.13,49.82,54.84,62.8,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-02,84,67.53,0.8,23.83,33.02,40.81,47.61,55.18,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-03,91,67.99,0.75,32.17,41.31,50.68,59.67,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-04,89,68.24,0.77,26.2,34.3,42.46,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-05,107,70.73,0.66,34.7,45.95,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-06,91,73.45,0.81,29.18,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-07,86,69.46,0.81,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-08,102,69.61,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-09,86,40.41,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-22,22,11.03,0.5,101.17,156.65,184.6,202.53,219.4,235.06,244.49,245.48,247.13,251.35,251.99,253.28,254.2,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-23,74,29.42,0.4,34.92,45.96,49.52,51.94,54.41,55.71,57.51,59.17,60.14,60.58,61.06,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-24,72,29.65,0.41,60.11,72.15,80.39,84.63,90.22,93.27,96.03,101.81,108.76,113.33,118.79,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-25,72,31.44,0.44,54.6,73.23,81.43,91.65,94.04,95.08,97.79,101.56,103.75,105.64,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-26,62,31.37,0.51,39.84,53.23,68.77,74.53,80.31,86.05,87.7,90.18,91.09,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-27,59,30.25,0.51,33.79,42.26,48.53,54.54,61.05,67.04,69.9,74.13,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79
