Media Source,Campaign,Campaign Id,Cohort Day,Users,Cost,Average eCPI,retention day1 ,retention day1 percent,roas - Rate - day 0 - partial,roas - Rate - day 1 - partial,roas - Rate - day 2 - partial,roas - Rate - day 3 - partial,roas - Rate - day 4 - partial,roas - Rate - day 5 - partial,roas - Rate - day 6 - partial,roas - Rate - day 7 - partial,roas - Rate - day 8 - partial,roas - Rate - day 9 - partial,roas - Rate - day 10 - partial,roas - Rate - day 11 - partial,roas - Rate - day 12 - partial,roas - Rate - day 13 - partial,roas - Rate - day 14 - partial,roas - Rate - day 15 - partial,roas - Rate - day 16 - partial,roas - Rate - day 17 - partial,roas - Rate - day 18 - partial,roas - Rate - day 19 - partial,roas - Rate - day 20 - partial,roas - Rate - day 21 - partial,roas - Rate - day 22 - partial,roas - Rate - day 23 - partial,roas - Rate - day 24 - partial,roas - Rate - day 25 - partial,roas - Rate - day 26 - partial,roas - Rate - day 27 - partial,roas - Rate - day 28 - partial,revenue - sum - day 0 - partial,revenue - sum - day 1 - partial,revenue - sum - day 2 - partial,revenue - sum - day 3 - partial,revenue - sum - day 4 - partial,revenue - sum - day 5 - partial,revenue - sum - day 6 - partial,revenue - sum - day 7 - partial,revenue - sum - day 8 - partial,revenue - sum - day 9 - partial,revenue - sum - day 10 - partial,revenue - sum - day 11 - partial,revenue - sum - day 12 - partial,revenue - sum - day 13 - partial,revenue - sum - day 14 - partial,revenue - sum - day 15 - partial,revenue - sum - day 16 - partial,revenue - sum - day 17 - partial,revenue - sum - day 18 - partial,revenue - sum - day 19 - partial,revenue - sum - day 20 - partial,revenue - sum - day 21 - partial,revenue - sum - day 22 - partial,revenue - sum - day 23 - partial,revenue - sum - day 24 - partial,revenue - sum - day 25 - partial,revenue - sum - day 26 - partial,revenue - sum - day 27 - partial,revenue - sum - day 28 - partial
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-10,153,117.27,0.77,65,42.48%,38.47,45.81,49.64,52.86,55.39,57.44,58.83,60.75,61.7,62.78,63.35,65.48,65.92,66.53,67.36,67.95,68.2,68.44,68.73,68.9,69.09,69.32,69.64,70.34,71.04,71.58,71.58,71.58,71.58,45.12,53.72,58.21,61.99,64.96,67.36,68.99,71.24,72.35,73.62,74.29,76.79,77.31,78.02,78.99,79.68,79.98,80.26,80.6,80.8,81.03,81.29,81.67,82.48,83.31,83.94,83.94,83.94,83.94
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-11,260,188.92,0.73,94,36.15%,36.77,48.8,58.37,64.25,67.28,71.31,73.64,74.92,75.74,76.99,78.13,78.66,79.68,80.46,80.94,81.76,82.56,83.14,83.43,83.7,84.21,84.32,84.69,85.27,86.09,86.09,86.09,86.09,86.09,69.46,92.19,110.28,121.37,127.1,134.72,139.12,141.54,143.1,145.45,147.61,148.61,150.52,152.01,152.91,154.46,155.97,157.08,157.62,158.12,159.09,159.29,160.0,161.09,162.65,162.65,162.65,162.65,162.65
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-12,205,170.22,0.83,100,48.78%,28.05,38.11,42.02,43.91,45.72,47.26,49.08,50.1,51.43,52.79,53.4,55.66,56.9,57.74,59.17,60.4,61.21,62.0,63.26,63.9,64.48,65.7,66.47,67.37,67.37,67.37,67.37,67.37,67.37,47.74,64.87,71.53,74.74,77.82,80.44,83.54,85.28,87.54,89.85,90.9,94.74,96.86,98.29,100.72,102.81,104.19,105.54,107.68,108.76,109.75,111.83,113.14,114.68,114.68,114.68,114.68,114.68,114.68
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-13,234,176.17,0.75,107,45.73%,35.06,44.27,49.73,54.28,57.27,61.98,64.7,68.2,69.87,71.71,73.84,76.16,77.7,79.63,81.23,82.51,83.48,84.12,84.72,85.3,86.39,87.53,88.09,88.09,88.09,88.09,88.09,88.09,88.09,61.77,78.0,87.61,95.63,100.9,109.19,113.98,120.15,123.09,126.33,130.08,134.17,136.89,140.28,143.11,145.35,147.07,148.19,149.25,150.28,152.19,154.2,155.19,155.19,155.19,155.19,155.19,155.19,155.19
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-14,228,171.38,0.75,98,42.98%,35.23,44.32,51.78,55.57,59.74,62.22,64.83,67.38,69.5,71.47,73.36,74.62,75.32,76.04,77.49,78.05,78.88,79.38,79.75,80.5,81.4,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,60.37,75.96,88.74,95.23,102.38,106.64,111.11,115.47,119.11,122.48,125.72,127.89,129.09,130.32,132.8,133.76,135.18,136.04,136.67,137.96,139.51,141.71,141.71,141.71,141.71,141.71,141.71,141.71,141.71
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-15,221,168.65,0.76,110,49.77%,33.6,43.79,50.18,54.81,58.43,62.0,64.83,66.76,68.34,69.26,70.21,71.43,72.32,73.29,74.07,74.63,75.14,75.55,76.65,78.17,79.42,79.42,79.42,79.42,79.42,79.42,79.42,79.42,79.42,56.66,73.85,84.62,92.44,98.54,104.55,109.34,112.58,115.25,116.8,118.41,120.46,121.97,123.61,124.92,125.87,126.73,127.41,129.27,131.84,133.95,133.95,133.95,133.95,133.95,133.95,133.95,133.95,133.95
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-16,239,164.93,0.69,118,49.37%,30.91,41.66,47.97,51.88,55.41,58.85,63.04,65.93,67.77,69.81,71.0,71.65,73.01,74.0,75.17,76.36,77.86,79.15,79.89,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,50.98,68.71,79.12,85.56,91.39,97.07,103.98,108.73,111.77,115.14,117.1,118.17,120.41,122.04,123.99,125.94,128.41,130.54,131.76,133.25,133.25,133.25,133.25,133.25,133.25,133.25,133.25,133.25,133.25
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-17,250,165.49,0.66,111,44.4%,36.5,45.31,50.07,54.59,57.77,61.38,64.12,65.93,67.55,69.82,71.0,73.02,73.93,74.92,76.42,77.69,79.18,80.88,82.36,82.36,82.36,82.36,82.36,82.36,82.36,82.36,82.36,82.36,82.36,60.4,74.99,82.86,90.34,95.6,101.58,106.1,109.11,111.79,115.54,117.49,120.83,122.35,123.99,126.46,128.57,131.03,133.84,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-18,235,173.14,0.74,104,44.26%,33.11,41.02,46.54,49.92,54.61,58.38,60.88,63.56,65.47,67.51,69.03,70.3,71.5,72.29,72.91,74.07,75.15,76.37,76.37,76.37,76.37,76.37,76.37,76.37,76.37,76.37,76.37,76.37,76.37,57.32,71.03,80.58,86.42,94.55,101.07,105.41,110.04,113.35,116.89,119.53,121.72,123.8,125.16,126.24,128.25,130.12,132.22,132.22,132.22,132.22,132.22,132.22,132.22,132.22,132.22,132.22,132.22,132.22
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-19,250,175.03,0.7,129,51.6%,31.24,40.41,46.92,53.17,57.22,60.76,62.74,65.4,67.56,70.09,72.31,73.97,74.94,76.19,78.1,80.14,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,54.67,70.73,82.13,93.06,100.16,106.34,109.81,114.46,118.24,122.67,126.56,129.47,131.16,133.35,136.7,140.27,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-20,251,178.97,0.71,132,52.59%,37.89,50.76,57.67,63.03,66.83,69.67,71.83,73.97,75.24,76.64,78.32,79.66,80.4,81.72,83.65,85.22,85.22,85.22,85.22,85.22,85.22,85.22,85.22,85.22,85.22,85.22,85.22,85.22,85.22,67.81,90.84,103.22,112.81,119.61,124.68,128.55,132.38,134.65,137.16,140.16,142.57,143.89,146.26,149.71,152.51,152.51,152.51,152.51,152.51,152.51,152.51,152.51,152.51,152.51,152.51,152.51,152.51,152.51
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-21,265,170.56,0.64,122,46.04%,26.91,35.38,42.2,46.34,49.2,50.87,52.84,55.17,56.37,57.74,58.65,59.16,60.12,61.62,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,45.89,60.35,71.97,79.03,83.92,86.77,90.13,94.09,96.14,98.48,100.04,100.9,102.55,105.1,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-22,248,167.43,0.68,119,47.98%,34.59,42.14,47.31,50.99,53.32,55.26,57.0,58.89,59.97,61.38,62.65,64.25,66.91,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,57.91,70.56,79.21,85.37,89.28,92.52,95.44,98.59,100.41,102.76,104.89,107.58,112.02,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-23,239,162.42,0.68,121,50.63%,35.28,49.01,56.61,62.02,66.2,70.65,73.37,75.84,78.22,80.06,82.17,84.73,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,87.23,57.3,79.61,91.95,100.74,107.52,114.75,119.17,123.18,127.05,130.04,133.47,137.62,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-24,259,166.99,0.64,140,54.05%,42.95,54.91,64.28,71.93,78.87,82.4,85.97,89.17,94.15,98.87,103.14,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,71.72,91.69,107.34,120.12,131.71,137.6,143.57,148.9,157.22,165.1,172.23,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89,179.89
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-25,265,168.51,0.64,148,55.85%,33.05,41.14,48.26,54.03,58.3,61.22,63.97,68.02,72.37,76.8,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,55.69,69.32,81.33,91.04,98.24,103.16,107.79,114.63,121.95,129.42,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71,136.71
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-26,218,140.41,0.64,105,48.17%,30.02,40.15,48.85,58.32,63.82,68.06,71.74,74.5,76.68,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,79.29,42.15,56.38,68.59,81.89,89.6,95.56,100.74,104.6,107.67,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-27,143,96.07,0.67,75,52.45%,49.01,65.21,73.24,77.8,83.77,87.97,90.92,94.97,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,47.09,62.64,70.36,74.74,80.48,84.51,87.34,91.24,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-02-28,189,130.34,0.69,93,49.21%,28.05,34.01,39.7,43.3,46.95,50.88,55.27,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,36.56,44.33,51.74,56.44,61.2,66.32,72.04,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-01,276,185.64,0.67,129,46.74%,30.42,38.39,43.34,46.65,50.79,53.69,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,56.46,71.27,80.45,86.6,94.29,99.67,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-02,288,196.92,0.68,141,48.96%,30.11,39.19,44.23,49.25,54.14,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.77,59.28,77.17,87.11,96.99,106.62,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-03,273,196.83,0.72,151,55.31%,32.08,42.15,49.36,56.28,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,63.13,82.97,97.16,110.78,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-04,267,194.24,0.73,133,49.81%,23.38,35.37,42.46,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,48.43,45.41,68.69,82.48,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07,94.07
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-05,261,172.66,0.66,136,52.11%,24.64,34.79,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.55,60.06,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-06,276,177.16,0.64,140,50.72%,32.47,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,43.76,57.52,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53,77.53
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-07,231,167.39,0.72,123,53.25%,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,22.34,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-08,247,169.78,0.69,135,54.66%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-1_ON,2.385243187580053e+16,2023-03-09,162,95.05,0.59,0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-09,166,123.81,0.75,62,37.35%,37.69,44.18,46.85,47.74,49.16,50.03,50.27,50.81,51.23,51.25,51.89,55.04,55.97,56.62,57.03,57.26,57.73,58.27,58.59,59.02,59.38,59.69,60.2,61.02,62.15,63.05,63.75,63.75,63.75,46.66,54.69,58.01,59.11,60.87,61.94,62.24,62.91,63.43,63.46,64.25,68.15,69.3,70.1,70.61,70.9,71.48,72.15,72.54,73.08,73.52,73.9,74.53,75.55,76.95,78.06,78.93,78.93,78.93
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-10,250,153.11,0.61,80,32.0%,42.3,50.51,54.47,57.66,61.31,63.47,64.83,66.62,67.86,69.24,70.82,71.98,72.7,72.95,73.78,74.42,75.14,75.56,75.9,76.11,76.39,76.83,77.22,77.77,78.33,79.06,79.06,79.06,79.06,64.77,77.33,83.39,88.28,93.87,97.18,99.26,102.01,103.9,106.01,108.44,110.22,111.31,111.7,112.96,113.95,115.05,115.7,116.21,116.54,116.97,117.64,118.23,119.07,119.93,121.04,121.04,121.04,121.04
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-11,235,156.55,0.67,95,40.43%,40.36,50.98,57.39,63.67,65.86,68.49,71.53,73.83,75.54,76.84,78.7,80.75,82.78,84.69,86.42,87.59,89.12,91.37,93.18,94.63,95.85,96.72,98.53,99.68,101.28,101.28,101.28,101.28,101.28,63.18,79.82,89.84,99.67,103.11,107.22,111.99,115.58,118.26,120.3,123.2,126.41,129.6,132.58,135.29,137.13,139.52,143.04,145.88,148.15,150.05,151.42,154.25,156.05,158.55,158.55,158.55,158.55,158.55
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-12,216,149.41,0.69,87,40.28%,35.28,46.21,53.48,57.43,62.01,65.05,68.19,69.97,71.56,72.53,75.16,76.12,77.21,78.41,79.56,80.46,81.79,82.29,83.08,83.7,84.18,85.25,86.09,86.8,86.8,86.8,86.8,86.8,86.8,52.71,69.05,79.91,85.8,92.64,97.19,101.88,104.55,106.92,108.37,112.3,113.73,115.36,117.16,118.87,120.22,122.21,122.95,124.13,125.05,125.78,127.37,128.63,129.69,129.69,129.69,129.69,129.69,129.69
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-13,277,156.99,0.57,101,36.46%,44.39,56.18,62.31,67.59,70.91,73.38,75.67,77.14,78.03,79.67,81.81,83.13,84.37,85.34,86.11,87.18,88.41,90.15,92.45,93.71,95.86,97.2,99.05,99.05,99.05,99.05,99.05,99.05,99.05,69.68,88.19,97.82,106.11,111.33,115.2,118.79,121.1,122.51,125.07,128.43,130.51,132.46,133.97,135.19,136.87,138.8,141.52,145.14,147.11,150.49,152.6,155.49,155.49,155.49,155.49,155.49,155.49,155.49
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-14,250,150.34,0.6,105,42.0%,45.16,53.01,57.87,61.1,64.07,65.92,67.63,69.34,69.91,71.0,72.06,73.35,73.77,74.18,75.12,75.46,75.83,76.4,76.78,77.79,78.74,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,67.9,79.69,87.0,91.85,96.33,99.11,101.68,104.25,105.11,106.74,108.33,110.28,110.91,111.53,112.93,113.44,114.0,114.86,115.43,116.95,118.38,119.94,119.94,119.94,119.94,119.94,119.94,119.94,119.94
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-15,209,144.89,0.69,71,33.97%,33.71,41.7,44.31,46.15,47.04,48.5,49.45,51.16,53.01,54.27,55.16,55.99,56.62,57.59,58.45,59.11,59.69,60.44,61.57,63.48,64.58,64.58,64.58,64.58,64.58,64.58,64.58,64.58,64.58,48.84,60.42,64.19,66.87,68.15,70.28,71.65,74.12,76.81,78.63,79.92,81.13,82.04,83.44,84.68,85.65,86.49,87.57,89.2,91.98,93.56,93.56,93.56,93.56,93.56,93.56,93.56,93.56,93.56
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-16,238,147.44,0.62,87,36.55%,45.93,57.61,60.39,62.86,66.47,68.42,70.5,72.72,74.27,75.5,76.37,77.3,77.77,78.2,78.62,78.94,79.6,80.31,80.96,81.74,81.74,81.74,81.74,81.74,81.74,81.74,81.74,81.74,81.74,67.72,84.94,89.04,92.68,98.01,100.88,103.95,107.21,109.5,111.31,112.6,113.97,114.66,115.29,115.91,116.38,117.37,118.41,119.36,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-17,218,145.58,0.67,73,33.49%,36.74,43.4,47.29,50.2,51.84,53.58,55.07,55.85,57.3,58.32,58.76,59.17,59.73,60.28,60.62,60.86,61.42,61.87,62.32,62.32,62.32,62.32,62.32,62.32,62.32,62.32,62.32,62.32,62.32,53.49,63.19,68.85,73.09,75.47,78.0,80.18,81.31,83.41,84.91,85.55,86.15,86.95,87.75,88.25,88.6,89.41,90.07,90.72,90.72,90.72,90.72,90.72,90.72,90.72,90.72,90.72,90.72,90.72
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-18,217,155.35,0.72,81,37.33%,30.4,38.83,43.19,46.73,47.98,49.65,51.02,53.1,54.56,56.2,57.14,58.4,59.21,59.75,60.79,61.38,62.11,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,47.22,60.33,67.09,72.59,74.54,77.13,79.26,82.49,84.76,87.31,88.77,90.73,91.98,92.82,94.44,95.35,96.49,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-19,241,151.91,0.63,89,36.93%,29.26,38.77,46.92,51.85,56.42,59.8,63.06,66.18,69.36,72.15,74.0,75.61,76.97,79.17,81.03,82.85,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,44.45,58.89,71.27,78.76,85.71,90.84,95.79,100.53,105.36,109.61,112.41,114.86,116.92,120.27,123.09,125.86,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-20,260,157.25,0.6,98,37.69%,39.55,46.33,49.55,52.08,55.22,57.15,58.63,59.73,61.05,62.37,63.37,64.31,65.45,66.82,68.22,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,62.19,72.85,77.91,81.89,86.84,89.87,92.19,93.93,96.01,98.08,99.65,101.13,102.92,105.08,107.27,108.88,108.88,108.88,108.88,108.88,108.88,108.88,108.88,108.88,108.88,108.88,108.88,108.88,108.88
Facebook Ads,youdaozhixuan_Liveme_FB__US_01_aaa_page002_ys_0206-2_ON,2.385243197400053e+16,2023-02-21,254,151.36,0.6,90,35.43%,36.95,48.68,55.24,59.21,62.08,64.22,65.77,67.48,68.72,69.78,70.54,71.22,72.59,74.09,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,55.92,73.68,83.61,89.61,93.97,97.2,99.56,102.14,104.01,105.62,106.77,107.79,109.87,112.14,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67,114.67
